POPULATION,POP_CODE,GENO,SP,LAT,LON,ELEV,STATE,NEW_CODE,BEAVER,TAM,ELEVWC,Prec,precwetmo,precdrymo,precCoV,precwetqtr,precdryqtr,precwarmqtr,preccoldqtr,MAT,MDR,MAXT,MINT,CART,MWET,MDRY,MWAR,MCOL
MittryLakeColorado,MYN-MLY,,POFR,32.84983,-114.49281,49,AZ,MYN-MLY,,,69,81,14,0,57,32,4,20,27,23.1,15.9,41.6,5.8,35.8,29.4,26,32.6,13.8
CanyonlandsDugout,DIO-DUG,,POFR,38.09255,-109.58782,1581,UT,DIO-DUG,,,1587,263,31,10,24,85,48,65,60,11.3,16,34,-8.7,42.7,18,15.8,23.2,-0.6
AGUAFRIA_EXIT256,AF,AF89104,POFR,34.23375,-112.09895,963,AZ,,,N,972,418,60,7,44,147,35,113,126,17.2,17.3,37,0.5,36.5,26.3,19.8,26.7,8.7
AGUAFRIA_EXIT256,AF,AF89105,POFR,34.23375,-112.09895,963,AZ,,,N,972,418,60,7,44,147,35,113,126,17.2,17.3,37,0.5,36.5,26.3,19.8,26.7,8.7
AGUAFRIA_EXIT256,AF,AF89101,POFR,34.23375,-112.09895,963,AZ,,,N,972,418,60,7,44,147,35,113,126,17.2,17.3,37,0.5,36.5,26.3,19.8,26.7,8.7
AGUAFRIA_EXIT256,AF,AF89103,POFR,34.23375,-112.09895,963,AZ,,,N,972,418,60,7,44,147,35,113,126,17.2,17.3,37,0.5,36.5,26.3,19.8,26.7,8.7
AGUAFRIA_EXIT256,AF,AF89104,POFR,34.23375,-112.09895,963,AZ,,,N,972,418,60,7,44,147,35,113,126,17.2,17.3,37,0.5,36.5,26.3,19.8,26.7,8.7
AGUAFRIA_EXIT256,AF,AF89102,POFR,34.23375,-112.09895,963,AZ,,,N,972,418,60,7,44,147,35,113,126,17.2,17.3,37,0.5,36.5,26.3,19.8,26.7,8.7
Bill Williams River Alamo Lake,AL1,AL1215,POFR,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1216,POFR,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1217,POFR,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1218,POFR,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1219,POFR,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1220,POFR,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1191,SAEX,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Bill Williams River Alamo Lake,AL1,AL1197,SAEX,34.2933,-113.53507,357,AZ,,,Y,343,190,27,2,47,64,12,45,62,20.6,18.2,41.5,1.6,39.9,12.6,23.8,31,10.9
Santa Maria River Alamo Lake,AL2,AL2231,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2232,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2233,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2234,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2235,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2236,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2237,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2238,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2239,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2240,POFR,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2221,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2222,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2223,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2224,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2225,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2226,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2228,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2230,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
Santa Maria River Alamo Lake,AL2,AL2212,SAGO,34.30893,-113.52541,353,AZ,,,Y,349,194,28,2,44,64,14,46,62,20.5,18.3,41.4,1.6,39.8,12.4,23.8,30.8,10.7
SanLuisColorado,SCT-MEX,SCTMEX133,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX134,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX135,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX137,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX138,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX139,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX141,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX142,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX143,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX144,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX145,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX146,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SanLuisColorado,SCT-MEX,SCTMEX148,POFR,32.52702,-114.80369,26,AZ,SCT-MEX,,Y,25,70,11,0,61,28,2,23,28,22.8,17.4,41.6,5.2,36.4,13.7,25.3,32,13.7
SantaCruzTuma,TSE-TUM,TSETUM111,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM112,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM113,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM114,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM115,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM116,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM117,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM120,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM121,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM122,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM124,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM125,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
SantaCruzTuma,TSE-TUM,TSETUM126,POFR,31.5647,-111.0447,986,AZ,TSE-TUM,,Y,1000,402,103,4,86,231,21,197,82,17.6,18.6,36,0,36,25.6,20.5,26.1,9.5
CaveCreek,CCU-CAV,CCUCAV161,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV164,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV165,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV167,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV168,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV169,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV170,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV171,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV174,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV175,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV177,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV178,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
CaveCreek,CCU-CAV,CCUCAV179,POFR,33.89,-111.951,696,AZ,CCU-CAV,,N,693,377,47,5,45,126,28,87,126,19.6,16.5,38.9,2.8,36.1,11.8,22.3,29.1,10.8
BillWilliamsColorado,LBW-BIL,LBWBIL135,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL136,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL137,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL138,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL139,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL140,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL141,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL142,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL143,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL144,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL145,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL172,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
BillWilliamsColorado,LBW-BIL,LBWBIL173,POFR,34.27606,-114.05851,143,AZ,LBW-BIL,,Y,144,134,18,1,46,47,8,29,47,22.6,16.1,42.4,4.2,38.2,14.3,26.1,32.9,12.4
ClearCreekBullpen,BCE-BUL,BCEBUL127,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL128,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL129,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL133,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL134,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL135,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL136,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL137,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL138,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL139,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL140,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
ClearCreekBullpen,BCE-BUL,BCEBUL141,POFR,34.53972,-111.6966,1109,AZ,BCE-BUL,,N,1102,437,60,8,40,152,43,116,123,16.2,18.3,36.8,-1.7,38.5,25.5,19.3,26,7.1
CitadelWashLittleCO,CLF-LCR,CLFLCR148,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR149,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR150,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR151,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR152,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR153,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR156,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR157,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR158,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR159,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR160,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
CitadelWashLittleCO,CLF-LCR,CLFLCR162,POFR,35.613,-111.319,1299,AZ,CLF-LCR,,Y,1299,187,32,5,45,78,24,61,39,14.6,17.1,36.5,-4.9,41.4,25.2,18.9,25.9,3.4
SanPedroCharleston,TSZ-SAN,TSZSAN117,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN177,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN178,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN179,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN180,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN181,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN184,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN185,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN186,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN187,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN188,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN190,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
SanPedroCharleston,TSZ-SAN,TSZSAN191,POFR,31.61047,-110.16685,1219,AZ,TSZ-SAN,,,1238,340,92,4,95,211,21,185,58,17.2,16.9,34.8,0.2,34.6,24.9,20.6,25.7,8.9
RattlesnakeCanyon,MRN-RAT,MRNRAT101,POFR,34.78305,-111.61372,1774,AZ,MRN-RAT,,N,1792,599,77,11,39,196,64,157,177,11.4,16.3,30.7,-4.9,35.6,20.3,14.3,20.9,2.7
RattlesnakeCanyon,MRN-RAT,MRNRAT102,POFR,34.78305,-111.61372,1774,AZ,MRN-RAT,,N,1792,599,77,11,39,196,64,157,177,11.4,16.3,30.7,-4.9,35.6,20.3,14.3,20.9,2.7
